cid,cntry,dwh_create_date
AW00023904,United Kingdom,2024-12-30 14:06:37.1400000
AW00023905,Germany,2024-12-30 14:06:37.1400000
AW00023906,Germany,2024-12-30 14:06:37.1400000
AW00023907,United Kingdom,2024-12-30 14:06:37.1400000
AW00023908,France,2024-12-30 14:06:37.1400000
AW00023909,France,2024-12-30 14:06:37.1400000
AW00023910,Germany,2024-12-30 14:06:37.1400000
AW00023911,France,2024-12-30 14:06:37.1400000
AW00023912,Germany,2024-12-30 14:06:37.1400000
AW00023913,France,2024-12-30 14:06:37.1400000
AW00023914,Germany,2024-12-30 14:06:37.1400000
AW00023915,Germany,2024-12-30 14:06:37.1400000
AW00023916,Germany,2024-12-30 14:06:37.1400000
AW00023917,Germany,2024-12-30 14:06:37.1400000
AW00023918,France,2024-12-30 14:06:37.1400000
AW00023919,France,2024-12-30 14:06:37.1400000
AW00023920,France,2024-12-30 14:06:37.1400000
AW00023921,Germany,2024-12-30 14:06:37.1400000
AW00023922,Germany,2024-12-30 14:06:37.1400000
AW00023923,United Kingdom,2024-12-30 14:06:37.1400000
AW00023924,United Kingdom,2024-12-30 14:06:37.1400000
AW00023925,Germany,2024-12-30 14:06:37.1400000
AW00023926,Germany,2024-12-30 14:06:37.1400000
AW00023927,France,2024-12-30 14:06:37.1400000
AW00023928,France,2024-12-30 14:06:37.1400000
AW00023929,France,2024-12-30 14:06:37.1400000
AW00023930,United Kingdom,2024-12-30 14:06:37.1400000
AW00023931,France,2024-12-30 14:06:37.1400000
AW00023932,France,2024-12-30 14:06:37.1400000
AW00023933,Germany,2024-12-30 14:06:37.1400000
AW00023934,France,2024-12-30 14:06:37.1400000
AW00023935,United Kingdom,2024-12-30 14:06:37.1400000
AW00023936,France,2024-12-30 14:06:37.1400000
AW00023937,Germany,2024-12-30 14:06:37.1400000
AW00023938,United Kingdom,2024-12-30 14:06:37.1400000
AW00023939,France,2024-12-30 14:06:37.1400000
AW00023940,United Kingdom,2024-12-30 14:06:37.1400000
AW00023941,Germany,2024-12-30 14:06:37.1400000
AW00023942,Germany,2024-12-30 14:06:37.1400000
AW00023943,United Kingdom,2024-12-30 14:06:37.1400000
AW00023944,United Kingdom,2024-12-30 14:06:37.1400000
AW00023945,United Kingdom,2024-12-30 14:06:37.1400000
AW00023946,Germany,2024-12-30 14:06:37.1400000
AW00023947,Germany,2024-12-30 14:06:37.1400000
AW00023948,United Kingdom,2024-12-30 14:06:37.1400000
AW00023949,France,2024-12-30 14:06:37.1400000
AW00023950,France,2024-12-30 14:06:37.1400000
AW00023951,France,2024-12-30 14:06:37.1400000
AW00023952,Germany,2024-12-30 14:06:37.1400000
AW00023953,Germany,2024-12-30 14:06:37.1400000
AW00023954,United Kingdom,2024-12-30 14:06:37.1400000
AW00023955,France,2024-12-30 14:06:37.1400000
AW00023956,Germany,2024-12-30 14:06:37.1400000
AW00023957,Germany,2024-12-30 14:06:37.1400000
AW00023958,France,2024-12-30 14:06:37.1400000
AW00023959,Germany,2024-12-30 14:06:37.1400000
AW00023960,Germany,2024-12-30 14:06:37.1400000
AW00023961,Germany,2024-12-30 14:06:37.1400000
AW00023962,France,2024-12-30 14:06:37.1400000
AW00023963,France,2024-12-30 14:06:37.1400000
AW00023964,France,2024-12-30 14:06:37.1400000
AW00023965,Germany,2024-12-30 14:06:37.1400000
AW00023966,United Kingdom,2024-12-30 14:06:37.1400000
AW00023967,United Kingdom,2024-12-30 14:06:37.1400000
AW00023968,United Kingdom,2024-12-30 14:06:37.1400000
AW00023969,France,2024-12-30 14:06:37.1400000
AW00023970,France,2024-12-30 14:06:37.1400000
AW00023971,United Kingdom,2024-12-30 14:06:37.1400000
AW00023972,France,2024-12-30 14:06:37.1400000
AW00023973,France,2024-12-30 14:06:37.1400000
AW00023974,France,2024-12-30 14:06:37.1400000
AW00023975,Germany,2024-12-30 14:06:37.1400000
AW00023976,United Kingdom,2024-12-30 14:06:37.1400000
AW00023977,France,2024-12-30 14:06:37.1400000
AW00023978,United Kingdom,2024-12-30 14:06:37.1400000
AW00023979,Germany,2024-12-30 14:06:37.1400000
AW00023980,France,2024-12-30 14:06:37.1400000
AW00023981,France,2024-12-30 14:06:37.1400000
AW00023982,Germany,2024-12-30 14:06:37.1400000
AW00023983,United Kingdom,2024-12-30 14:06:37.1400000
AW00023984,United Kingdom,2024-12-30 14:06:37.1400000
AW00023985,United Kingdom,2024-12-30 14:06:37.1400000
AW00023986,United Kingdom,2024-12-30 14:06:37.1400000
AW00023987,United Kingdom,2024-12-30 14:06:37.1400000
AW00023988,United Kingdom,2024-12-30 14:06:37.1400000
AW00023989,United Kingdom,2024-12-30 14:06:37.1400000
AW00023990,France,2024-12-30 14:06:37.1400000
AW00023991,France,2024-12-30 14:06:37.1400000
AW00023992,Australia,2024-12-30 14:06:37.1400000
AW00023993,Australia,2024-12-30 14:06:37.1400000
AW00023994,Australia,2024-12-30 14:06:37.1400000
AW00023995,Australia,2024-12-30 14:06:37.1400000
AW00023996,Australia,2024-12-30 14:06:37.1400000
AW00023997,Australia,2024-12-30 14:06:37.1400000
AW00023998,Australia,2024-12-30 14:06:37.1400000
AW00023999,Australia,2024-12-30 14:06:37.1400000
AW00024000,Australia,2024-12-30 14:06:37.1400000
AW00024001,Australia,2024-12-30 14:06:37.1400000
AW00024002,Australia,2024-12-30 14:06:37.1400000
AW00024003,Australia,2024-12-30 14:06:37.1400000
AW00024004,Australia,2024-12-30 14:06:37.1400000
AW00024005,Australia,2024-12-30 14:06:37.1400000
AW00024006,Australia,2024-12-30 14:06:37.1400000
AW00024007,Australia,2024-12-30 14:06:37.1400000
AW00024008,Australia,2024-12-30 14:06:37.1400000
AW00024009,Australia,2024-12-30 14:06:37.1400000
AW00024010,France,2024-12-30 14:06:37.1400000
AW00024011,United Kingdom,2024-12-30 14:06:37.1400000
AW00024012,France,2024-12-30 14:06:37.1400000
AW00024013,France,2024-12-30 14:06:37.1400000
AW00024014,Germany,2024-12-30 14:06:37.1400000
AW00024015,United Kingdom,2024-12-30 14:06:37.1400000
AW00024016,France,2024-12-30 14:06:37.1400000
AW00024017,Germany,2024-12-30 14:06:37.1400000
AW00024018,Germany,2024-12-30 14:06:37.1400000
AW00024019,United Kingdom,2024-12-30 14:06:37.1400000
AW00024020,United Kingdom,2024-12-30 14:06:37.1400000
AW00024021,France,2024-12-30 14:06:37.1400000
AW00024022,France,2024-12-30 14:06:37.1400000
AW00024023,France,2024-12-30 14:06:37.1400000
AW00024024,Germany,2024-12-30 14:06:37.1400000
AW00024025,Germany,2024-12-30 14:06:37.1400000
AW00024026,United Kingdom,2024-12-30 14:06:37.1400000
AW00024027,Germany,2024-12-30 14:06:37.1400000
AW00024028,France,2024-12-30 14:06:37.1400000
AW00024029,France,2024-12-30 14:06:37.1400000
AW00024030,United Kingdom,2024-12-30 14:06:37.1400000
AW00024031,United Kingdom,2024-12-30 14:06:37.1400000
AW00024032,France,2024-12-30 14:06:37.1400000
AW00024033,Germany,2024-12-30 14:06:37.1400000
AW00024034,United Kingdom,2024-12-30 14:06:37.1400000
AW00024035,United Kingdom,2024-12-30 14:06:37.1400000
AW00024036,Germany,2024-12-30 14:06:37.1400000
AW00024037,France,2024-12-30 14:06:37.1400000
AW00024038,France,2024-12-30 14:06:37.1400000
AW00024039,France,2024-12-30 14:06:37.1400000
AW00024040,Germany,2024-12-30 14:06:37.1400000
AW00024041,Germany,2024-12-30 14:06:37.1400000
AW00024042,Germany,2024-12-30 14:06:37.1400000
AW00024043,France,2024-12-30 14:06:37.1400000
AW00024044,United Kingdom,2024-12-30 14:06:37.1400000
AW00024045,United Kingdom,2024-12-30 14:06:37.1400000
AW00024046,Germany,2024-12-30 14:06:37.1400000
AW00024047,United Kingdom,2024-12-30 14:06:37.1400000
AW00024048,United Kingdom,2024-12-30 14:06:37.1400000
AW00024049,Germany,2024-12-30 14:06:37.1400000
AW00024050,United Kingdom,2024-12-30 14:06:37.1400000
AW00024051,United Kingdom,2024-12-30 14:06:37.1400000
AW00024052,Germany,2024-12-30 14:06:37.1400000
AW00024053,Germany,2024-12-30 14:06:37.1400000
AW00024054,United Kingdom,2024-12-30 14:06:37.1400000
AW00024055,United Kingdom,2024-12-30 14:06:37.1400000
AW00024056,France,2024-12-30 14:06:37.1400000
AW00024057,France,2024-12-30 14:06:37.1400000
AW00024058,United Kingdom,2024-12-30 14:06:37.1400000
AW00024059,Germany,2024-12-30 14:06:37.1400000
AW00024060,Germany,2024-12-30 14:06:37.1400000
AW00024061,France,2024-12-30 14:06:37.1400000
AW00024062,France,2024-12-30 14:06:37.1400000
AW00024063,France,2024-12-30 14:06:37.1400000
AW00024064,United Kingdom,2024-12-30 14:06:37.1400000
AW00024065,United Kingdom,2024-12-30 14:06:37.1400000
AW00024066,Germany,2024-12-30 14:06:37.1400000
AW00024067,Germany,2024-12-30 14:06:37.1400000
AW00024068,Germany,2024-12-30 14:06:37.1400000
AW00024069,United Kingdom,2024-12-30 14:06:37.1400000
AW00024070,France,2024-12-30 14:06:37.1400000
AW00024071,United Kingdom,2024-12-30 14:06:37.1400000
AW00024072,Germany,2024-12-30 14:06:37.1400000
AW00024073,United Kingdom,2024-12-30 14:06:37.1400000
AW00024074,Germany,2024-12-30 14:06:37.1400000
AW00024075,France,2024-12-30 14:06:37.1400000
AW00024076,France,2024-12-30 14:06:37.1400000
AW00024077,Germany,2024-12-30 14:06:37.1400000
AW00024078,Germany,2024-12-30 14:06:37.1400000
AW00024079,United Kingdom,2024-12-30 14:06:37.1400000
AW00024080,Germany,2024-12-30 14:06:37.1400000
AW00024081,France,2024-12-30 14:06:37.1400000
AW00024082,France,2024-12-30 14:06:37.1400000
AW00024083,France,2024-12-30 14:06:37.1400000
AW00024084,France,2024-12-30 14:06:37.1400000
AW00024085,United Kingdom,2024-12-30 14:06:37.1400000
AW00024086,Germany,2024-12-30 14:06:37.1400000
AW00024087,Germany,2024-12-30 14:06:37.1400000
AW00024088,Germany,2024-12-30 14:06:37.1400000
AW00024089,France,2024-12-30 14:06:37.1400000
AW00024090,France,2024-12-30 14:06:37.1400000
AW00024091,Germany,2024-12-30 14:06:37.1400000
AW00024092,Germany,2024-12-30 14:06:37.1400000
AW00024093,United Kingdom,2024-12-30 14:06:37.1400000
AW00024094,United Kingdom,2024-12-30 14:06:37.1400000
AW00024095,France,2024-12-30 14:06:37.1400000
AW00024096,France,2024-12-30 14:06:37.1400000
AW00024097,Germany,2024-12-30 14:06:37.1400000
AW00024098,Germany,2024-12-30 14:06:37.1400000
AW00024099,Germany,2024-12-30 14:06:37.1400000
AW00024100,United Kingdom,2024-12-30 14:06:37.1400000
AW00024101,United Kingdom,2024-12-30 14:06:37.1400000
AW00024102,Germany,2024-12-30 14:06:37.1400000
AW00024103,Germany,2024-12-30 14:06:37.1400000
AW00024104,United Kingdom,2024-12-30 14:06:37.1400000
AW00024105,France,2024-12-30 14:06:37.1400000
AW00024106,France,2024-12-30 14:06:37.1400000
AW00024107,Germany,2024-12-30 14:06:37.1400000
AW00024108,Germany,2024-12-30 14:06:37.1400000
AW00024109,France,2024-12-30 14:06:37.1400000
AW00024110,France,2024-12-30 14:06:37.1400000
AW00024111,France,2024-12-30 14:06:37.1400000
AW00024112,United Kingdom,2024-12-30 14:06:37.1400000
AW00024113,France,2024-12-30 14:06:37.1400000
AW00024114,United Kingdom,2024-12-30 14:06:37.1400000
AW00024115,United Kingdom,2024-12-30 14:06:37.1400000
AW00024116,France,2024-12-30 14:06:37.1400000
AW00024117,Germany,2024-12-30 14:06:37.1400000
AW00024118,France,2024-12-30 14:06:37.1400000
AW00024119,France,2024-12-30 14:06:37.1400000
AW00024120,Germany,2024-12-30 14:06:37.1400000
AW00024121,Germany,2024-12-30 14:06:37.1400000
AW00024122,France,2024-12-30 14:06:37.1400000
AW00024123,France,2024-12-30 14:06:37.1400000
AW00024124,France,2024-12-30 14:06:37.1400000
AW00024125,France,2024-12-30 14:06:37.1400000
AW00024126,France,2024-12-30 14:06:37.1400000
AW00024127,Germany,2024-12-30 14:06:37.1400000
AW00024128,Germany,2024-12-30 14:06:37.1400000
AW00024129,Germany,2024-12-30 14:06:37.1400000
AW00024130,Germany,2024-12-30 14:06:37.1400000
AW00024131,France,2024-12-30 14:06:37.1400000
AW00024132,United Kingdom,2024-12-30 14:06:37.1400000
AW00024133,France,2024-12-30 14:06:37.1400000
AW00024134,France,2024-12-30 14:06:37.1400000
AW00024135,France,2024-12-30 14:06:37.1400000
AW00024136,France,2024-12-30 14:06:37.1400000
AW00024137,Germany,2024-12-30 14:06:37.1400000
AW00024138,United Kingdom,2024-12-30 14:06:37.1400000
AW00024139,Germany,2024-12-30 14:06:37.1400000
AW00024140,France,2024-12-30 14:06:37.1400000
AW00024141,France,2024-12-30 14:06:37.1400000
AW00024142,France,2024-12-30 14:06:37.1400000
AW00024143,Germany,2024-12-30 14:06:37.1400000
AW00024144,United Kingdom,2024-12-30 14:06:37.1400000
AW00024145,United Kingdom,2024-12-30 14:06:37.1400000
AW00024146,France,2024-12-30 14:06:37.1400000
AW00024147,Germany,2024-12-30 14:06:37.1400000
AW00024148,Germany,2024-12-30 14:06:37.1400000
AW00024149,France,2024-12-30 14:06:37.1400000
AW00024150,Germany,2024-12-30 14:06:37.1400000
AW00024151,United Kingdom,2024-12-30 14:06:37.1400000
AW00024152,United Kingdom,2024-12-30 14:06:37.1400000
AW00024153,France,2024-12-30 14:06:37.1400000
AW00024154,United Kingdom,2024-12-30 14:06:37.1400000
AW00024155,Germany,2024-12-30 14:06:37.1400000
AW00024156,Germany,2024-12-30 14:06:37.1400000
AW00024157,France,2024-12-30 14:06:37.1400000
AW00024158,France,2024-12-30 14:06:37.1400000
AW00024159,Australia,2024-12-30 14:06:37.1400000
AW00024160,Australia,2024-12-30 14:06:37.1400000
AW00024161,Australia,2024-12-30 14:06:37.1400000
AW00024162,Australia,2024-12-30 14:06:37.1400000
AW00024163,Australia,2024-12-30 14:06:37.1400000
AW00024164,Australia,2024-12-30 14:06:37.1400000
AW00024165,Australia,2024-12-30 14:06:37.1400000
AW00024166,Australia,2024-12-30 14:06:37.1400000
AW00024167,Australia,2024-12-30 14:06:37.1400000
AW00024168,Australia,2024-12-30 14:06:37.1400000
AW00024169,Australia,2024-12-30 14:06:37.1400000
AW00024170,Australia,2024-12-30 14:06:37.1400000
AW00024171,Australia,2024-12-30 14:06:37.1400000
AW00024172,Australia,2024-12-30 14:06:37.1400000
AW00024173,Australia,2024-12-30 14:06:37.1400000
AW00024174,Australia,2024-12-30 14:06:37.1400000
AW00024175,Australia,2024-12-30 14:06:37.1400000
AW00024176,Australia,2024-12-30 14:06:37.1400000
AW00024177,Australia,2024-12-30 14:06:37.1400000
AW00024178,Australia,2024-12-30 14:06:37.1400000
AW00024179,Australia,2024-12-30 14:06:37.1400000
AW00024180,Germany,2024-12-30 14:06:37.1400000
AW00024181,Germany,2024-12-30 14:06:37.1400000
AW00024182,Germany,2024-12-30 14:06:37.1400000
AW00024183,France,2024-12-30 14:06:37.1400000
AW00024184,United Kingdom,2024-12-30 14:06:37.1400000
AW00024185,France,2024-12-30 14:06:37.1400000
AW00024186,United Kingdom,2024-12-30 14:06:37.1400000
AW00024187,United Kingdom,2024-12-30 14:06:37.1400000
AW00024188,United Kingdom,2024-12-30 14:06:37.1400000
AW00024189,United Kingdom,2024-12-30 14:06:37.1400000
AW00024190,France,2024-12-30 14:06:37.1400000
AW00024191,Germany,2024-12-30 14:06:37.1400000
AW00024192,United Kingdom,2024-12-30 14:06:37.1400000
AW00024193,United Kingdom,2024-12-30 14:06:37.1400000
AW00024194,France,2024-12-30 14:06:37.1400000
AW00024195,France,2024-12-30 14:06:37.1400000
AW00024196,France,2024-12-30 14:06:37.1400000
AW00024197,United Kingdom,2024-12-30 14:06:37.1400000
AW00024198,France,2024-12-30 14:06:37.1400000
AW00024199,United Kingdom,2024-12-30 14:06:37.1400000
AW00024200,United Kingdom,2024-12-30 14:06:37.1400000
AW00024201,France,2024-12-30 14:06:37.1400000
AW00024202,United Kingdom,2024-12-30 14:06:37.1400000
AW00024203,France,2024-12-30 14:06:37.1400000
AW00024204,Germany,2024-12-30 14:06:37.1400000
AW00024205,Germany,2024-12-30 14:06:37.1400000
AW00024206,Germany,2024-12-30 14:06:37.1400000
AW00024207,United Kingdom,2024-12-30 14:06:37.1400000
AW00024208,France,2024-12-30 14:06:37.1400000
AW00024209,France,2024-12-30 14:06:37.1400000
AW00024210,Germany,2024-12-30 14:06:37.1400000
AW00024211,United Kingdom,2024-12-30 14:06:37.1400000
AW00024212,United Kingdom,2024-12-30 14:06:37.1400000
AW00024213,United Kingdom,2024-12-30 14:06:37.1400000
AW00024214,Germany,2024-12-30 14:06:37.1400000
AW00024215,Germany,2024-12-30 14:06:37.1400000
AW00024216,United Kingdom,2024-12-30 14:06:37.1400000
AW00024217,United Kingdom,2024-12-30 14:06:37.1400000
AW00024218,United Kingdom,2024-12-30 14:06:37.1400000
AW00024219,France,2024-12-30 14:06:37.1400000
AW00024220,Canada,2024-12-30 14:06:37.1400000
AW00024221,United States,2024-12-30 14:06:37.1400000
AW00024222,United States,2024-12-30 14:06:37.1400000
AW00024223,United States,2024-12-30 14:06:37.1400000
AW00024224,United States,2024-12-30 14:06:37.1400000
AW00024225,United States,2024-12-30 14:06:37.1400000
AW00024226,United States,2024-12-30 14:06:37.1400000
AW00024227,United States,2024-12-30 14:06:37.1400000
AW00024228,Australia,2024-12-30 14:06:37.1400000
AW00024229,Australia,2024-12-30 14:06:37.1400000
AW00024230,Australia,2024-12-30 14:06:37.1400000
AW00024231,United States,2024-12-30 14:06:37.1400000
AW00024232,United States,2024-12-30 14:06:37.1400000
AW00024233,United States,2024-12-30 14:06:37.1400000
AW00024234,United States,2024-12-30 14:06:37.1400000
AW00024235,Canada,2024-12-30 14:06:37.1400000
AW00024236,United States,2024-12-30 14:06:37.1400000
AW00024237,United States,2024-12-30 14:06:37.1400000
AW00024238,United States,2024-12-30 14:06:37.1400000
AW00024239,United States,2024-12-30 14:06:37.1400000
AW00024240,Australia,2024-12-30 14:06:37.1400000
AW00024241,Australia,2024-12-30 14:06:37.1400000
AW00024242,Australia,2024-12-30 14:06:37.1400000
AW00024243,Australia,2024-12-30 14:06:37.1400000
AW00024244,Australia,2024-12-30 14:06:37.1400000
AW00024245,Australia,2024-12-30 14:06:37.1400000
AW00024246,Australia,2024-12-30 14:06:37.1400000
AW00024247,Australia,2024-12-30 14:06:37.1400000
AW00024248,Australia,2024-12-30 14:06:37.1400000
AW00024249,Australia,2024-12-30 14:06:37.1400000
AW00024250,Australia,2024-12-30 14:06:37.1400000
AW00024251,Australia,2024-12-30 14:06:37.1400000
AW00024252,Australia,2024-12-30 14:06:37.1400000
AW00024253,Australia,2024-12-30 14:06:37.1400000
AW00024254,United States,2024-12-30 14:06:37.1400000
AW00024255,Canada,2024-12-30 14:06:37.1400000
AW00024256,Canada,2024-12-30 14:06:37.1400000
AW00024257,Australia,2024-12-30 14:06:37.1400000
AW00024258,Canada,2024-12-30 14:06:37.1400000
AW00024259,United States,2024-12-30 14:06:37.1400000
AW00024260,United States,2024-12-30 14:06:37.1400000
AW00024261,United States,2024-12-30 14:06:37.1400000
AW00024262,United States,2024-12-30 14:06:37.1400000
AW00024263,United States,2024-12-30 14:06:37.1400000
AW00024264,United States,2024-12-30 14:06:37.1400000
AW00024265,United States,2024-12-30 14:06:37.1400000
AW00024266,Australia,2024-12-30 14:06:37.1400000
AW00024267,Australia,2024-12-30 14:06:37.1400000
AW00024268,Australia,2024-12-30 14:06:37.1400000
AW00024269,Australia,2024-12-30 14:06:37.1400000
AW00024270,Australia,2024-12-30 14:06:37.1400000
AW00024271,Australia,2024-12-30 14:06:37.1400000
AW00024272,Australia,2024-12-30 14:06:37.1400000
AW00024273,Australia,2024-12-30 14:06:37.1400000
AW00024274,Australia,2024-12-30 14:06:37.1400000
AW00024275,United States,2024-12-30 14:06:37.1400000
AW00024276,Australia,2024-12-30 14:06:37.1400000
AW00024277,Australia,2024-12-30 14:06:37.1400000
AW00024278,Australia,2024-12-30 14:06:37.1400000
AW00024279,Australia,2024-12-30 14:06:37.1400000
AW00024280,Australia,2024-12-30 14:06:37.1400000
AW00024281,Australia,2024-12-30 14:06:37.1400000
AW00024282,Australia,2024-12-30 14:06:37.1400000
AW00024283,Australia,2024-12-30 14:06:37.1400000
AW00024284,Canada,2024-12-30 14:06:37.1400000
AW00024285,United States,2024-12-30 14:06:37.1400000
AW00024286,United States,2024-12-30 14:06:37.1400000
AW00024287,United States,2024-12-30 14:06:37.1400000
AW00024288,United States,2024-12-30 14:06:37.1400000
AW00024289,United States,2024-12-30 14:06:37.1400000
AW00024290,United States,2024-12-30 14:06:37.1400000
AW00024291,United States,2024-12-30 14:06:37.1400000
AW00024292,United States,2024-12-30 14:06:37.1400000
AW00024293,United States,2024-12-30 14:06:37.1400000
AW00024294,United States,2024-12-30 14:06:37.1400000
AW00024295,United States,2024-12-30 14:06:37.1400000
AW00024296,United States,2024-12-30 14:06:37.1400000
AW00024297,United States,2024-12-30 14:06:37.1400000
AW00024298,United States,2024-12-30 14:06:37.1400000
AW00024299,United States,2024-12-30 14:06:37.1400000
AW00024300,Australia,2024-12-30 14:06:37.1400000
AW00024301,Australia,2024-12-30 14:06:37.1400000
AW00024302,Australia,2024-12-30 14:06:37.1400000
AW00024303,Australia,2024-12-30 14:06:37.1400000
AW00024304,Australia,2024-12-30 14:06:37.1400000
AW00024305,Australia,2024-12-30 14:06:37.1400000
AW00024306,Australia,2024-12-30 14:06:37.1400000
AW00024307,Australia,2024-12-30 14:06:37.1400000
AW00024308,United States,2024-12-30 14:06:37.1400000
AW00024309,Canada,2024-12-30 14:06:37.1400000
AW00024310,Canada,2024-12-30 14:06:37.1400000
AW00024311,United States,2024-12-30 14:06:37.1400000
AW00024312,United States,2024-12-30 14:06:37.1400000
AW00024313,United States,2024-12-30 14:06:37.1400000
AW00024314,United States,2024-12-30 14:06:37.1400000
AW00024315,United States,2024-12-30 14:06:37.1400000
AW00024316,United States,2024-12-30 14:06:37.1400000
AW00024317,United States,2024-12-30 14:06:37.1400000
AW00024318,United States,2024-12-30 14:06:37.1400000
AW00024319,United States,2024-12-30 14:06:37.1400000
AW00024320,United States,2024-12-30 14:06:37.1400000
AW00024321,United States,2024-12-30 14:06:37.1400000
AW00024322,Canada,2024-12-30 14:06:37.1400000
AW00024323,United States,2024-12-30 14:06:37.1400000
AW00024324,United States,2024-12-30 14:06:37.1400000
AW00024325,United States,2024-12-30 14:06:37.1400000
AW00024326,United States,2024-12-30 14:06:37.1400000
AW00024327,United States,2024-12-30 14:06:37.1400000
AW00024328,United States,2024-12-30 14:06:37.1400000
AW00024329,United States,2024-12-30 14:06:37.1400000
AW00024330,United States,2024-12-30 14:06:37.1400000
AW00024331,United States,2024-12-30 14:06:37.1400000
AW00024332,Canada,2024-12-30 14:06:37.1400000
AW00024333,United States,2024-12-30 14:06:37.1400000
AW00024334,United States,2024-12-30 14:06:37.1400000
AW00024335,United States,2024-12-30 14:06:37.1400000
AW00024336,United States,2024-12-30 14:06:37.1400000
AW00024337,United States,2024-12-30 14:06:37.1400000
AW00024338,United States,2024-12-30 14:06:37.1400000
AW00024339,United States,2024-12-30 14:06:37.1400000
AW00024340,United States,2024-12-30 14:06:37.1400000
AW00024341,United States,2024-12-30 14:06:37.1400000
AW00024342,Canada,2024-12-30 14:06:37.1400000
AW00024343,United States,2024-12-30 14:06:37.1400000
AW00024344,Canada,2024-12-30 14:06:37.1400000
AW00024345,United States,2024-12-30 14:06:37.1400000
AW00024346,United States,2024-12-30 14:06:37.1400000
AW00024347,United States,2024-12-30 14:06:37.1400000
AW00024348,United States,2024-12-30 14:06:37.1400000
AW00024349,United States,2024-12-30 14:06:37.1400000
AW00024350,United States,2024-12-30 14:06:37.1400000
AW00024351,United States,2024-12-30 14:06:37.1400000
AW00024352,United States,2024-12-30 14:06:37.1400000
AW00024353,United States,2024-12-30 14:06:37.1400000
AW00024354,United States,2024-12-30 14:06:37.1400000
AW00024355,United States,2024-12-30 14:06:37.1400000
AW00024356,United States,2024-12-30 14:06:37.1400000
AW00024357,United States,2024-12-30 14:06:37.1400000
AW00024358,United States,2024-12-30 14:06:37.1400000
AW00024359,United States,2024-12-30 14:06:37.1400000
AW00024360,Australia,2024-12-30 14:06:37.1400000
AW00024361,Australia,2024-12-30 14:06:37.1400000
AW00024362,Australia,2024-12-30 14:06:37.1400000
AW00024363,Australia,2024-12-30 14:06:37.1400000
AW00024364,Australia,2024-12-30 14:06:37.1400000
AW00024365,Australia,2024-12-30 14:06:37.1400000
AW00024366,Australia,2024-12-30 14:06:37.1400000
AW00024367,Australia,2024-12-30 14:06:37.1400000
AW00024368,Australia,2024-12-30 14:06:37.1400000
AW00024369,Australia,2024-12-30 14:06:37.1400000
AW00024370,Australia,2024-12-30 14:06:37.1400000
AW00024371,Australia,2024-12-30 14:06:37.1400000
AW00024372,Australia,2024-12-30 14:06:37.1400000
AW00024373,Australia,2024-12-30 14:06:37.1400000
AW00024374,Australia,2024-12-30 14:06:37.1400000
AW00024375,Australia,2024-12-30 14:06:37.1400000
AW00024376,Australia,2024-12-30 14:06:37.1400000
AW00024377,Australia,2024-12-30 14:06:37.1400000
AW00024378,Australia,2024-12-30 14:06:37.1400000
AW00024379,Australia,2024-12-30 14:06:37.1400000
AW00024380,Australia,2024-12-30 14:06:37.1400000
AW00024381,Australia,2024-12-30 14:06:37.1400000
AW00024382,Australia,2024-12-30 14:06:37.1400000
AW00024383,France,2024-12-30 14:06:37.1400000
AW00024384,France,2024-12-30 14:06:37.1400000
AW00024385,United States,2024-12-30 14:06:37.1400000
AW00024386,Canada,2024-12-30 14:06:37.1400000
AW00024387,United States,2024-12-30 14:06:37.1400000
AW00024388,United States,2024-12-30 14:06:37.1400000
AW00024389,United States,2024-12-30 14:06:37.1400000
AW00024390,United States,2024-12-30 14:06:37.1400000
AW00024391,United States,2024-12-30 14:06:37.1400000
AW00024392,Canada,2024-12-30 14:06:37.1400000
AW00024393,United States,2024-12-30 14:06:37.1400000
AW00024394,United States,2024-12-30 14:06:37.1400000
AW00024395,United States,2024-12-30 14:06:37.1400000
AW00024396,United States,2024-12-30 14:06:37.1400000
AW00024397,United States,2024-12-30 14:06:37.1400000
AW00024398,United States,2024-12-30 14:06:37.1400000
AW00024399,Canada,2024-12-30 14:06:37.1400000
AW00024400,United States,2024-12-30 14:06:37.1400000
AW00024401,United States,2024-12-30 14:06:37.1400000
AW00024402,United States,2024-12-30 14:06:37.1400000
AW00024403,United States,2024-12-30 14:06:37.1400000
AW00024404,United States,2024-12-30 14:06:37.1400000
AW00024405,United States,2024-12-30 14:06:37.1400000
AW00024406,United States,2024-12-30 14:06:37.1400000
AW00024407,United States,2024-12-30 14:06:37.1400000
AW00024408,United States,2024-12-30 14:06:37.1400000
AW00024409,United States,2024-12-30 14:06:37.1400000
AW00024410,United States,2024-12-30 14:06:37.1400000
AW00024411,United States,2024-12-30 14:06:37.1400000
AW00024412,United States,2024-12-30 14:06:37.1400000
AW00024413,United States,2024-12-30 14:06:37.1400000
AW00024414,United States,2024-12-30 14:06:37.1400000
AW00024415,Canada,2024-12-30 14:06:37.1400000
AW00024416,United States,2024-12-30 14:06:37.1400000
AW00024417,United States,2024-12-30 14:06:37.1400000
AW00024418,Canada,2024-12-30 14:06:37.1400000
AW00024419,United States,2024-12-30 14:06:37.1400000
AW00024420,United States,2024-12-30 14:06:37.1400000
AW00024421,United States,2024-12-30 14:06:37.1400000
AW00024422,United States,2024-12-30 14:06:37.1400000
AW00024423,United States,2024-12-30 14:06:37.1400000
